PORT_ID,SEQ,TITLE,CONTENT
CMS025,2250,Intro - CRU,This sophisticated little city thrives in a patchwork of heather-covered hills and breathtaking fjords. Whether you come here to unravel its spellbinding history or just to soak up the magical scenery Stavanger puts it all there on a plate for you.<br /><br />&#8226; Stroll through the old quarter packed with olde-worlde wooden houses and see artists hard at work in their studios.<br />&#8226; Pay a visit to the 12th-century Stavanger Domkirke. One of Norway&#8217;s most beautiful Medieval creations its features include a vaulted ceiling and a late 13th-century Gothic chancel.<br />&#8226; Last but by no means least pop into the Norwegian Canning Museum which celebrates the town&#8217;s past glory as the country&#8217;s herring capital.
002841,90,Location name,Warnemunde
002841,2250,Intro - CRU,Gilded with gorgeous beaches Medieval Warnemunde is a popular holiday spot. Spend the day lounging on the sands or climb to the top of the lighthouse to enjoy the views over the Baltic Sea. If your ship is in port for more than a few hours you can also visit the German capital Berlin.<br /><br />&#8226; Take a relaxing stroll through Warnemunde&#8217;s Medieval streets and call in at St Mary&#8217;s Church to hear its amazing Baroque organ and see the world&#8217;s oldest astronomical clock.<br />&#8226; Hop aboard the narrow-gauge steam train Molli for a truly old-fashioned ride. Then pop into one of the many homely caf&#233;s for hearty German fare washed down with a stein of beer.<br />&#8226; Spend the day exploring Germany&#8217;s capital. See the famous Brandenburg Gate. Eat Wiener Schnitzel in a backstreet bolthole. Or click your heels on the polished floors of the famous KaDeWe department store.
001636,90,Location name,Heraklion
001636,2250,Intro - CRU,Old shakes hands with new in Crete&#8217;s capital. The city&#8217;s taken on a vibrant cosmopolitan air and brims with pavement caf&#233;s bars and sleek boutiques. But peek into the backstreets and traditional life drifts gently by.<br /><br />&#8226; Take a trip to Knossos Palace. After the Acropolis in Athens it&#8217;s the second most visited place in the whole of Greece.<br />&#8226; Sink into a sofa in one of the ice cream parlours by Lake Voulismeni and ponder the local legend that the lake is bottomless.<br />&#8226; During a day in Rethymnon you can explore the nooks and crannies of the old town visit the 16th-century castle that overlooks the town and stroll around the Venetian harbour.
000454,90,Location name,Kusadasi
000454,2250,Intro - CRU,Laze away the day on the silky sands of Kusadasi or head for the ruins of Ephesus for more sights than you can point a camera at. It&#8217;s your holiday your call.<br /><br />&#8226; Take a trip to Ephesus the Mediterranean&#8217;s best-preserved classical city. The marble pillars of the Library of Celsus support intricate friezes and sculptures while the enormous theatre offers up superb views over the city.<br />&#8226; Make tracks for St John&#8217;s Church. St John is said to have lived here with the Virgin Mary after being cast out of Jerusalem. Legend has it he&#8217;s also buried here. Close by the pretty hillside village of Sirince is also worth a visit &#8211; it&#8217;s famous for its homemade wines and plenty of places offer tasting sessions.<br />&#8226; Saddle up and discover Kusadasi on horseback or swim with the horses at Pamucak Beach.<br />&#8226; Try your hand at quad biking to see another side of the city. You&#8217;ll speed along the coast soaking up incredible sea views as you go.
000655,90,Location name,Venice
000655,2250,Intro - CRU,With 117 islands 150 canals and more than 400 bridges it&#8217;s time to swap your cruise ship for a gondola and embark on an affair to remember in one of the world&#8217;s most romantic cities.<br /><br />&#8226; Take a ride on a gondola as you weave your way through the maze of canals in this fabulous floating city.<br />&#8226; Make the most of everything St Mark&#8217;s Square has to offer. Tick off St Mark&#8217;s Basilica the Doge&#8217;s Palace the Bridge of Sighs and the Campanile before giving your credit card a workout in the designer shops.<br />&#8226; Go behind the scenes at one of the glass factories on the island of Murano then head to neighbouring Burano which is famous for its lace making.<br />&#8226; Wander over the Rialto to see the Grand Canal. The banks of this huge waterway are lined with more than 180 buildings which date back to the 13th and 18th century.
000965,90,Location name,Zakynthos Town
000965,2250,Intro - CRU,Zakynthos Town is packed with culture &#8211; from centuries-old castles to museums stocked with relics from the past. Elsewhere the island&#8217;s shoreline focuses on natural wonders like cliff-framed beaches and stunning sea caves while the interior is cloaked in olive groves.<br /><br />&#8226; In Zakynthos Town work up an appetite with a walk to the hilltop Venetian fortress before heading to St Mark&#8217;s Square for lunch. Like a mini version of the one in Italy&#8217;s Venice it&#8217;s lined with al fresco restaurants where you can watch the world go by over a pizza.<br />&#8226; Smugglers&#8217; Cove is the island&#8217;s best-known beach. Jagged cliffs curve around this golden-sand bay providing a dramatic backdrop for the famous shipwreck which landed on the island&#8217;s shores in 1983.<br />&#8226; On a trip to the hauntingly beautiful Blue Grotto you&#8217;ll glide underneath the dramatic rock formations the sea&#8217;s carved into the cliffs and have the chance to swim in the crystal-clear waters.
000373,90,Location name,Barcelona
000373,2250,Intro - CRU,Barcelona is up there with the most famous cities in the world and for good reason. Sandwiched between the Mediterranean Sea and the Serra de Collserola hills this Spanish titan promises cutting-edge architecture trend-setting fashion and art that breaks the mould. It&#8217;s a place where boutique-lined boulevards and intimate espresso bars give way to authentic tapas joints and narrow cobbled streets.<br /><br />&#8226; Stroll down the iconic promenade of Las Ramblas stopping for coffee at a pavement caf&#233; or pausing to throw a couple of euros in the street entertainers&#8217; upturned hats.<br />&#8226; Wander down the winding streets of the Gothic quarter taking your pick of traditional tapas bars. Among them is Els Quatre Gats Picasso&#8217;s old hangout.<br />&#8226; Call in at the world-famous Nou Camp home of Barcelona Football Club since 1957.
002693,90,Location name,Cartagena
002693,2250,Intro - CRU,Tucked in a deep bay guarded by two cliff-top fortresses this Spanish gem is steeped in history. In the 18th century it became a major Spanish naval base and reminders of its seafaring past can be seen down in the port where you&#8217;ll find a prototype submarine.<br /><br />&#8226; Take a wide-eyed walk through the city which flaunts splendid reminders of its golden age. Don&#8217;t miss the city&#8217;s castle Castillo de la Concepcion which offers up great views over Cartagena.<br />&#8226; Head for Murcia the regional capital city and an open-air museum whose centrepiece is a beautiful cathedral. It&#8217;s particularly famous for its two ornate side chapels &#8211; the Gothic Capilla de los Velez and the Renaissance Capilla del Junteron. Simply breathtaking.<br />&#8226; See the famous La Manga Strip a strip of land which separates the Mediterranean Sea from Mar Menor Europe&#8217;s largest lagoon.<br />&#8226; Don&#8217;t miss the &#8216;Huerto Del Cura&#8217; or &#8216;Priest&#8217;s Garden&#8217; in the pretty town of Elche. Over 700 rare palm trees call this botanical garden home as well as 500 other species of plants and flowers.
003441,90,Location name,Cherbourg
003441,2250,Intro - CRU,From sleek white catamarans to warships and passenger ferries Cherbourg&#8217;s U-shaped harbour is a hive of activity. In the 19th century Napoleon Bonaparte chose Cherbourg as his prime military port &#8211; from which he planned to invade England. These days if you follow the canal inland from the seafront you&#8217;ll see a calmer picture of classic Renaissance houses and busy shopping streets.<br /><br />&#8226; Cherbourg&#8217;s maritime museum should be top of your must-visit list. It&#8217;s got the deepest aquarium in Europe with all manner of weird and wonderful marine life to marvel at. You can also tour a ballistic missile submarine learn about the Titanic&#8217;s stop-off here and take a trip on a deep sea simulator.<br />&#8226; Take a short walk from the harbour and you&#8217;ll find a huge plinth topped with a teal-green statue of the infamous Napoleon. Built by his descendants the statue was commissioned to celebrate his work in Cherbourg and sees him pointing to the port from his horse. <br />&#8226; Just outside the city centre is Chateau de Ravalet a beautiful 16th-century French castle. It&#8217;s easy on the eye but has a gruesome history which checks off beheadings assassinations and military occupation. These days it&#8217;s a protected Historical Monument and you can tour the chateau and its pretty grounds at your own pace.
002867,90,Location name,La Coruna (for Santiago de Compostela)
002867,2250,Intro - CRU,La Coruna&#8217;s peninsular is home to one of the world&#8217;s oldest Roman lighthouses &#8211; the Tower of Hercules &#8211; and a 16th-century castle overlooking the port. You&#8217;ll drop anchor just across the bay from where the Spanish Armada set sail in 1588 and the town itself is known for its galeria windows &#8211; designed to look like the back of a war ship. Head inland and you&#8217;ll reach the capital of the Galicia region &#8211; Santiago de Compostela. The Old Town&#8217;s medieval cobbled streets have earned it UNESCO World Heritage status and the towering cathedral weaves together baroque gothic and Roman themes.<br /><br />&#8226; In the main square of La Coruna you&#8217;ll find a statue of Maria Pita known as the heroine of Galicia. When her husband was killed defending the city from English invaders in 1589 she grabbed a spear and led the fightback from the top of the city walls.<br />&#8226; La Coruna has some of the most highly-rated beaches in Spain. The golden sands at the Riazor and Orzan beaches are a big draw for sunbathers and huge swells make it ideal for surfers too.<br />&#8226; The Cathedral of Santiago de Compostela is said to be the burial place of Saint James the Great one of Jesus Christ&#8217;s 12 apostles and it&#8217;s become a place of pilgrimage since the Early Middle Ages.
