SHIP_ID,CABIN_TYPE_ID,CABIN_NO,DECK_NO
150012,1625620,431,1
150012,1625620,432,2
150012,1625620,433,3
150012,1625620,434,4
150012,1625620,441,1
150012,1625620,442,2
150012,1625620,443,3
150012,1625620,444,4
150012,1625620,451,1
150012,1625620,452,2
150012,1625620,453,3
150012,1625620,454,4
150012,1625620,461,1
150012,1625620,462,2
150012,1625620,463,3
150012,1625620,464,4
150012,1625620,471,1
150012,1625620,472,2
150012,1625620,473,3
150012,1625620,474,4
150012,1625620,481,1
150012,1625620,482,2
150012,1625620,483,3
150012,1625620,484,4
150012,1625620,491,1
150012,1625620,492,2
150012,1625620,493,3
150012,1625620,494,4
150012,1625620,501,1
150012,1625620,502,2
150012,1625620,503,3
150012,1625620,504,4
150012,1625620,511,1
150012,1625620,512,2
150012,1625620,513,3
150012,1625620,514,4
150012,1625620,521,1
150012,1625620,522,2
150012,1625620,523,3
150012,1625620,524,4
150012,1625620,531,1
150012,1625620,532,2
150012,1625620,533,3
150012,1625620,534,4
150012,1625620,541,1
150012,1625620,542,2
150012,1625620,543,3
150012,1625620,544,4
150012,1625620,551,1
150012,1625620,552,2
150012,1625620,553,3
150012,1625620,554,4
150012,1625620,561,1
150012,1625620,562,2
150012,1625620,563,3
150012,1625620,564,4
150012,1625620,571,1
150012,1625620,572,2
150012,1625620,573,3
150012,1625620,574,4
150012,1625620,581,1
150012,1625620,582,2
150012,1625620,583,3
150012,1625620,584,4
150012,1625620,591,1
150012,1625620,592,2
150012,1625620,593,3
150012,1625620,594,4
150012,1625620,601,1
150012,1625620,602,2
150012,1625620,603,3
150012,1625620,604,4
150012,1625620,611,1
150012,1625620,612,2
150012,1625620,613,3
150012,1625620,614,4
150012,1625620,621,1
150012,1625620,622,2
150012,1625620,623,3
150012,1625620,624,4
150012,1625620,631,1
150012,1625620,632,2
150012,1625620,633,3
150012,1625620,634,4
150012,1625620,641,1
150012,1625620,642,2
150012,1625620,643,3
150012,1625620,644,4
150012,1625620,651,1
150012,1625620,652,2
150012,1625620,653,3
150012,1625620,654,4
150012,1625620,661,1
150012,1625620,662,2
150012,1625620,663,3
150012,1625620,664,4
150012,1625620,671,1
150012,1625620,672,2
150012,1625620,673,3
150012,1625620,674,4
150012,1625620,681,1
150012,1625620,682,2
150012,1625620,683,3
150012,1625620,684,4
150012,1625620,691,1
150012,1625620,692,2
150012,1625620,693,3
150012,1625620,694,4
150012,1625620,701,1
150012,1625620,702,2
150012,1625620,703,3
150012,1625620,704,4
150012,1625620,711,1
150012,1625620,712,2
150012,1625620,713,3
150012,1625620,714,4
150012,1625620,721,1
150012,1625620,722,2
150012,1625620,723,3
150012,1625620,724,4
150012,1625620,731,1
150012,1625620,732,2
150012,1625620,733,3
150012,1625620,734,4
150012,1625620,741,1
150012,1625620,742,2
150012,1625620,743,3
150012,1625620,744,4
150012,1625620,751,1
150012,1625620,752,2
150012,1625620,753,3
150012,1625620,754,4
150012,1625620,761,1
150012,1625620,762,2
150012,1625620,763,3
150012,1625620,764,4
150012,1625620,771,1
150012,1625620,772,2
150012,1625620,773,3
150012,1625620,774,4
150012,1625620,781,1
150012,1625620,782,2
150012,1625620,783,3
150012,1625620,784,4
150012,1625620,791,1
150012,1625620,792,2
150012,1625620,793,3
150012,1625620,794,4
150012,1625620,801,1
150012,1625620,802,2
150012,1625620,803,3
150012,1625620,804,4
150012,1625620,811,1
150012,1625620,812,2
150012,1625620,813,3
150012,1625620,814,4
150012,1625620,821,1
150012,1625620,822,2
150012,1625620,823,3
150012,1625620,824,4
150012,1625620,831,1
150012,1625620,832,2
150012,1625620,833,3
150012,1625620,834,4
150012,1625620,841,1
150012,1625620,842,2
150012,1625620,843,3
150012,1625620,844,4
150012,1625620,851,1
150012,1625620,852,2
150012,1625620,853,3
150012,1625620,854,4
150012,1625620,861,1
150012,1625620,862,2
150012,1625620,863,3
150012,1625620,864,4
150012,1625620,871,1
150012,1625620,872,2
150012,1625620,873,3
150012,1625620,874,4
150012,1625620,881,1
150012,1625620,882,2
150012,1625620,883,3
150012,1625620,884,4
150012,1625620,891,1
150012,1625620,892,2
150012,1625620,893,3
150012,1625620,894,4
150012,1625620,901,1
150012,1625620,902,2
150012,1625620,903,3
150012,1625620,904,4
150012,1625620,911,1
150012,1625620,912,2
150012,1625620,913,3
150012,1625620,914,4
150012,1625620,921,1
150012,1625620,922,2
150012,1625620,923,3
150012,1625620,924,4
150012,1625620,931,1
150012,1625620,932,2
150012,1625620,933,3
150012,1625620,934,4
150012,1625620,941,1
150012,1625620,942,2
150012,1625620,943,3
150012,1625620,944,4
150012,1625620,951,1
150012,1625620,952,2
150012,1625620,953,3
150012,1625620,954,4
150012,1625620,961,1
150012,1625620,962,2
150012,1625620,963,3
150012,1625620,964,4
150012,1625620,971,1
150012,1625620,972,2
150012,1625620,973,3
150012,1625620,974,4
150012,1625620,981,1
150012,1625620,982,2
150012,1625620,983,3
150012,1625620,984,4
150012,1625620,991,1
150012,1625620,992,2
150012,1625620,993,3
150012,1625620,994,4
150012,1625620,1001,1
150012,1625620,1002,2
150012,1625620,1003,3
150012,1625620,1004,4
150012,1625620,1011,1
150012,1625620,1012,2
150012,1625620,1013,3
150012,1625620,1014,4
150012,1625620,1021,1
150012,1625620,1022,2
150012,1625620,1023,3
150012,1625620,1024,4
150012,1625620,1031,1
150012,1625620,1032,2
150012,1625620,1033,3
150012,1625620,1034,4
150012,1625620,1041,1
150012,1625620,1042,2
150012,1625620,1043,3
150012,1625620,1044,4
150012,1625620,1051,1
150012,1625620,1052,2
150012,1625620,1053,3
150012,1625620,1054,4
150012,1625620,1061,1
150012,1625620,1062,2
150012,1625620,1063,3
150012,1625620,1064,4
150012,1625620,1071,1
150012,1625620,1072,2
150012,1625620,1073,3
150012,1625620,1074,4
150012,1625620,1081,1
150012,1625620,1082,2
150012,1625620,1083,3
150012,1625620,1084,4
150012,1625620,1091,1
150012,1625620,1092,2
150012,1625620,1093,3
150012,1625620,1094,4
150012,1625620,1101,1
150012,1625620,1102,2
150012,1625620,1103,3
150012,1625620,1104,4
150012,1625620,1111,1
150012,1625620,1112,2
150012,1625620,1113,3
150012,1625620,1114,4
150012,1625620,1121,1
150012,1625620,1122,2
150012,1625620,1123,3
150012,1625620,1124,4
150012,1625620,1131,1
150012,1625620,1132,2
150012,1625620,1133,3
150012,1625620,1134,4
150012,1625620,1141,1
150012,1625620,1142,2
150012,1625620,1143,3
150012,1625620,1144,4
150012,1625620,1151,1
150012,1625620,1152,2
150012,1625620,1153,3
150012,1625620,1154,4
150012,1625620,1161,1
150012,1625620,1162,2
150012,1625620,1163,3
150012,1625620,1164,4
150012,1625620,1171,1
150012,1625620,1172,2
150012,1625620,1173,3
150012,1625620,1174,4
150012,1625620,1181,1
150012,1625620,1182,2
150012,1625620,1183,3
150012,1625620,1184,4
150012,1625620,1191,1
150012,1625620,1192,2
150012,1625620,1193,3
150012,1625620,1194,4
150012,1625620,1201,1
150012,1625620,1202,2
150012,1625620,1203,3
150012,1625620,1204,4
150012,1625620,1211,1
150012,1625620,1212,2
150012,1625620,1213,3
150012,1625620,1214,4
150012,1625620,1221,1
150012,1625620,1222,2
150012,1625620,1223,3
150012,1625620,1224,4
150012,1625620,1231,1
150012,1625620,1232,2
150012,1625620,1233,3
150012,1625620,1234,4
150012,1625620,1241,1
150012,1625620,1242,2
150012,1625620,1243,3
150012,1625620,1244,4
150012,1625620,1251,1
150012,1625620,1252,2
150012,1625620,1253,3
150012,1625620,1254,4
150012,1625620,1261,1
150012,1625620,1262,2
150012,1625620,1263,3
150012,1625620,1264,4
150012,1625620,1271,1
150012,1625620,1272,2
150012,1625620,1273,3
150012,1625620,1274,4
150012,1625620,1281,1
150012,1625620,1282,2
150012,1625620,1283,3
150012,1625620,1284,4
150012,1625620,1291,1
150012,1625620,1292,2
150012,1625620,1293,3
150012,1625620,1294,4
150012,1625620,1301,1
150012,1625620,1302,2
150012,1625620,1303,3
150012,1625620,1304,4
150012,1625620,1311,1
150012,1625620,1312,2
150012,1625620,1313,3
150012,1625620,1314,4
150012,1625620,1321,1
150012,1625620,1322,2
150012,1625620,1323,3
150012,1625620,1324,4
150012,1625620,1331,1
150012,1625620,1332,2
150012,1625620,1333,3
150012,1625620,1334,4
150012,1625620,1341,1
150012,1625620,1342,2
150012,1625620,1343,3
150012,1625620,1344,4
150012,1625620,1351,1
150012,1625620,1352,2
150012,1625620,1353,3
150012,1625620,1354,4
150012,1625620,1361,1
150012,1625620,1362,2
150012,1625620,1363,3
150012,1625620,1364,4
150012,1625620,1371,1
150012,1625620,1372,2
150012,1625620,1373,3
150012,1625620,1374,4
150012,1625620,1381,1
150012,1625620,1382,2
150012,1625620,1383,3
150012,1625620,1384,4
150012,1625620,1391,1
150012,1625620,1392,2
150012,1625620,1393,3
150012,1625620,1394,4
150012,1625620,1401,1
150012,1625620,1402,2
150012,1625620,1403,3
150012,1625620,1404,4
150012,1625620,1411,1
150012,1625620,1412,2
150012,1625620,1413,3
150012,1625620,1414,4
150012,1625620,1421,1
150012,1625620,1422,2
150012,1625620,1423,3
150012,1625620,1424,4
150012,1625620,1431,1
150012,1625620,1432,2
150012,1625620,1433,3
150012,1625620,1434,4
150012,1625620,1441,1
150012,1625620,1442,2
150012,1625620,1443,3
150012,1625620,1444,4
150012,1625620,1451,1
150012,1625620,1452,2
150012,1625620,1453,3
150012,1625620,1454,4
150012,1625620,1461,1
150012,1625620,1462,2
150012,1625620,1463,3
150012,1625620,1464,4
150012,1625620,1471,1
150012,1625620,1472,2
150012,1625620,1473,3
150012,1625620,1474,4
150012,1625620,1481,1
150012,1625620,1482,2
150012,1625620,1483,3
150012,1625620,1484,4
150012,1625620,1491,1
150012,1625620,1492,2
150012,1625620,1493,3
150012,1625620,1494,4
150012,1625620,1501,1
150012,1625620,1502,2
150012,1625620,1503,3
150012,1625620,1504,4
150012,1625620,1511,1
150012,1625620,1512,2
150012,1625620,1513,3
150012,1625620,1514,4
150012,1625620,1521,1
150012,1625620,1522,2
150012,1625620,1523,3
150012,1625620,1524,4
150012,1625620,1531,1
150012,1625620,1532,2
150012,1625620,1533,3
150012,1625620,1534,4
150012,1625620,1541,1
150012,1625620,1542,2
150012,1625620,1543,3
150012,1625620,1544,4
150012,1625620,1551,1
150012,1625620,1552,2
150012,1625620,1553,3
150012,1625620,1554,4
150012,1625620,1561,1
150012,1625620,1562,2
150012,1625620,1563,3
150012,1625620,1564,4
150012,1625620,1571,1
150012,1625620,1572,2
150012,1625620,1573,3
150012,1625620,1574,4
150012,1625620,1581,1
150012,1625620,1582,2
150012,1625620,1583,3
150012,1625620,1584,4
150012,1625620,1591,1
150012,1625620,1592,2
150012,1625620,1593,3
150012,1625620,1594,4
150012,1625620,1601,1
150012,1625620,1602,2
150012,1625620,1603,3
150012,1625620,1604,4
150012,1625620,1611,1
150012,1625620,1612,2
150012,1625620,1613,3
150012,1625620,1614,4
150012,1625620,1621,1
150012,1625620,1622,2
150012,1625620,1623,3
150012,1625620,1624,4
150012,1625620,1631,1
150012,1625620,1632,2
150012,1625620,1633,3
150012,1625620,1634,4
150012,1625620,1641,1
150012,1625620,1642,2
150012,1625620,1643,3
150012,1625620,1644,4
150012,1625620,1651,1
150012,1625620,1652,2
150012,1625620,1653,3
150012,1625620,1654,4
150012,1625620,1661,1
150012,1625620,1662,2
150012,1625620,1663,3
150012,1625620,1664,4
150012,1625620,1671,1
150012,1625620,1672,2
150012,1625620,1673,3
150012,1625620,1674,4
150012,1625620,1681,1
150012,1625620,1682,2
150012,1625620,1683,3
150012,1625620,1684,4
150012,1625620,1691,1
150012,1625620,1692,2
150012,1625620,1693,3
150012,1625620,1694,4
150012,1625620,1701,1
150012,1625620,1702,2
150012,1625620,1703,3
150012,1625620,1704,4
150012,1625620,1711,1
150012,1625620,1712,2
150012,1625620,1713,3
150012,1625620,1714,4
150012,1625620,1721,1
150012,1625620,1722,2
150012,1625620,1723,3
150012,1625620,1724,4
150012,1625620,1731,1
150012,1625620,1732,2
150012,1625620,1733,3
150012,1625620,1734,4
150012,1625620,1741,1
150012,1625620,1742,2
150012,1625620,1743,3
150012,1625620,1744,4
150012,1625620,1751,1
150012,1625620,1752,2
150012,1625620,1753,3
150012,1625620,1754,4
150012,1625620,1761,1
150012,1625620,1762,2
150012,1625620,1763,3
150012,1625620,1764,4
150012,1625620,1771,1
150012,1625620,1772,2
150012,1625620,1773,3
150012,1625620,1774,4
150012,1625620,1781,1
150012,1625620,1782,2
150012,1625620,1783,3
150012,1625620,1784,4
150012,1625620,1791,1
150012,1625620,1792,2
150012,1625620,1793,3
150012,1625620,1794,4
150012,1625620,1801,1
150012,1625620,1802,2
150012,1625620,1803,3
150012,1625620,1804,4
150012,1625620,1811,1
150012,1625620,1812,2
150012,1625620,1813,3
150012,1625620,1814,4
150012,1625620,1821,1
150012,1625620,1822,2
150012,1625620,1823,3
150012,1625620,1824,4
150012,1625620,1831,1
150012,1625620,1832,2
150012,1625620,1833,3
150012,1625620,1834,4
150012,1625620,1841,1
150012,1625620,1842,2
150012,1625620,1843,3
150012,1625620,1844,4
150012,1625620,1851,1
150012,1625620,1852,2
150012,1625620,1853,3
150012,1625620,1854,4
150012,1625620,1861,1
150012,1625620,1862,2
150012,1625620,1863,3
150012,1625620,1864,4
150012,1625620,1871,1
150012,1625620,1872,2
150012,1625620,1873,3
150012,1625620,1874,4
150012,1625620,1881,1
150012,1625620,1882,2
150012,1625620,1883,3
150012,1625620,1884,4
150012,1625620,1891,1
150012,1625620,1892,2
150012,1625620,1893,3
150012,1625620,1894,4
150012,1625620,1901,1
150012,1625620,1902,2
150012,1625620,1903,3
150012,1625620,1904,4
150012,1625620,1911,1
150012,1625620,1912,2
150012,1625620,1913,3
150012,1625620,1914,4
150012,1625620,1921,1
150012,1625620,1922,2
150012,1625620,1923,3
150012,1625620,1924,4
150012,1625620,1931,1
150012,1625620,1932,2
150012,1625620,1933,3
150012,1625620,1934,4
150012,1625620,1941,1
150012,1625620,1942,2
150012,1625620,1943,3
150012,1625620,1944,4
150012,1625620,1951,1
150012,1625620,1952,2
150012,1625620,1953,3
150012,1625620,1954,4
150012,1625620,1961,1
150012,1625620,1962,2
150012,1625620,1963,3
150012,1625620,1964,4
150012,1625620,1971,1
150012,1625620,1972,2
150012,1625620,1973,3
150012,1625620,1974,4
150012,1625620,1981,1
150012,1625620,1982,2
150012,1625620,1983,3
150012,1625620,1984,4
150012,1625620,1991,1
150012,1625620,1992,2
150012,1625620,1993,3
150012,1625620,1994,4
150012,1625620,2001,1
150012,1625620,2002,2
150012,1625620,2003,3
150012,1625620,2004,4
150012,1561327,11,1
150012,1561327,12,2
150012,1561327,13,3
150012,1561327,14,4
150012,1561327,21,1
150012,1561327,22,2
150012,1561327,23,3
150012,1561327,24,4
150012,1561327,31,1
150012,1561327,32,2
150012,1561327,33,3
150012,1561327,34,4
150012,1561327,41,1
150012,1561327,42,2
150012,1561327,43,3
150012,1561327,44,4
150012,1561327,51,1
150012,1561327,52,2
150012,1561327,53,3
150012,1561327,54,4
150012,1561327,61,1
150012,1561327,62,2
150012,1561327,63,3
150012,1561327,64,4
150012,1561327,71,1
150012,1561327,72,2
150012,1561327,73,3
150012,1561327,74,4
150012,1561327,81,1
150012,1561327,82,2
150012,1561327,83,3
150012,1561327,84,4
150012,1561327,91,1
150012,1561327,92,2
150012,1561327,93,3
150012,1561327,94,4
150012,1561327,101,1
150012,1561327,102,2
150012,1561327,103,3
150012,1561327,104,4
150012,1561327,111,1
150012,1561327,112,2
150012,1561327,113,3
150012,1561327,114,4
150012,1561327,121,1
150012,1561327,122,2
150012,1561327,123,3
150012,1561327,124,4
150012,1561327,131,1
150012,1561327,132,2
150012,1561327,133,3
150012,1561327,134,4
150012,1561327,141,1
150012,1561327,142,2
150012,1561327,143,3
150012,1561327,144,4
150012,1561327,151,1
150012,1561327,152,2
150012,1561327,153,3
150012,1561327,154,4
150012,1561327,161,1
150012,1561327,162,2
150012,1561327,163,3
150012,1561327,164,4
150012,1561327,171,1
150012,1561327,172,2
150012,1561327,173,3
150012,1561327,174,4
150012,1561327,181,1
150012,1561327,182,2
150012,1561327,183,3
150012,1561327,184,4
150012,1561327,191,1
150012,1561327,192,2
150012,1561327,193,3
150012,1561327,194,4
150012,1561327,201,1
150012,1561327,202,2
150012,1561327,203,3
150012,1561327,204,4
150012,1561327,211,1
150012,1561327,212,2
150012,1561327,213,3
150012,1561327,214,4
150012,1561327,221,1
150012,1561327,222,2
150012,1561327,223,3
150012,1561327,224,4
150012,1561327,231,1
150012,1561327,232,2
150012,1561327,233,3
150012,1561327,234,4
150012,1561327,241,1
150012,1561327,242,2
150012,1561327,243,3
150012,1561327,244,4
150012,1561327,251,1
150012,1561327,252,2
150012,1561327,253,3
150012,1561327,254,4
150012,1561327,261,1
150012,1561327,262,2
150012,1561327,263,3
150012,1561327,264,4
150012,1561327,271,1
150012,1561327,272,2
150012,1561327,273,3
150012,1561327,274,4
150012,1561327,281,1
150012,1561327,282,2
150012,1561327,283,3
150012,1561327,284,4
150012,1561327,291,1
150012,1561327,292,2
150012,1561327,293,3
150012,1561327,294,4
150012,1561327,301,1
150012,1561327,302,2
150012,1561327,303,3
150012,1561327,304,4
150012,1561327,311,1
150012,1561327,312,2
150012,1561327,313,3
150012,1561327,314,4
150012,1561327,321,1
150012,1561327,322,2
150012,1561327,323,3
150012,1561327,324,4
150012,1561327,331,1
150012,1561327,332,2
150012,1561327,333,3
150012,1561327,334,4
150012,1561327,341,1
150012,1561327,342,2
150012,1561327,343,3
150012,1561327,344,4
150012,1561327,351,1
150012,1561327,352,2
150012,1561327,353,3
150012,1561327,354,4
150012,1561327,361,1
150012,1561327,362,2
150012,1561327,363,3
150012,1561327,364,4
150012,1561327,371,1
150012,1561327,372,2
150012,1561327,373,3
150012,1561327,374,4
150012,1561327,381,1
150012,1561327,382,2
150012,1561327,383,3
150012,1561327,384,4
150012,1561327,391,1
150012,1561327,392,2
150012,1561327,393,3
150012,1561327,394,4
150012,1561327,401,1
150012,1561327,402,2
150012,1561327,403,3
150012,1561327,404,4
150012,1561327,411,1
150012,1561327,412,2
150012,1561327,413,3
150012,1561327,414,4
150012,1561327,421,1
150012,1561327,422,2
150012,1561327,423,3
150012,1561327,424,4
150012,1561327,431,1
150012,1561327,432,2
150012,1561327,433,3
150012,1561327,434,4
150012,1561327,441,1
150012,1561327,442,2
150012,1561327,443,3
150012,1561327,444,4
150012,1561327,451,1
150012,1561327,452,2
150012,1561327,453,3
150012,1561327,454,4
150012,1561327,461,1
150012,1561327,462,2
150012,1561327,463,3
150012,1561327,464,4
150012,1561327,471,1
150012,1561327,472,2
150012,1561327,473,3
150012,1561327,474,4
150012,1561327,481,1
150012,1561327,482,2
150012,1561327,483,3
150012,1561327,484,4
150012,1561327,491,1
150012,1561327,492,2
150012,1561327,493,3
150012,1561327,494,4
150012,1561327,501,1
150012,1561327,502,2
150012,1561327,503,3
150012,1561327,504,4
150012,1561327,511,1
150012,1561327,512,2
150012,1561327,513,3
150012,1561327,514,4
150012,1561327,521,1
150012,1561327,522,2
150012,1561327,523,3
150012,1561327,524,4
150012,1561327,531,1
150012,1561327,532,2
150012,1561327,533,3
150012,1561327,534,4
150012,1561327,541,1
150012,1561327,542,2
150012,1561327,543,3
150012,1561327,544,4
150012,1561327,551,1
150012,1561327,552,2
150012,1561327,553,3
150012,1561327,554,4
150012,1561327,561,1
150012,1561327,562,2
150012,1561327,563,3
150012,1561327,564,4
150012,1561327,571,1
150012,1561327,572,2
150012,1561327,573,3
150012,1561327,574,4
150012,1561327,581,1
150012,1561327,582,2
150012,1561327,583,3
150012,1561327,584,4
150012,1561327,591,1
150012,1561327,592,2
150012,1561327,593,3
150012,1561327,594,4
150012,1561327,601,1
150012,1561327,602,2
150012,1561327,603,3
150012,1561327,604,4
150012,1561327,611,1
150012,1561327,612,2
150012,1561327,613,3
150012,1561327,614,4
150012,1561327,621,1
150012,1561327,622,2
150012,1561327,623,3
150012,1561327,624,4
150012,1561327,631,1
150012,1561327,632,2
150012,1561327,633,3
150012,1561327,634,4
150012,1561327,641,1
150012,1561327,642,2
150012,1561327,643,3
150012,1561327,644,4
