EXCURSION_ID,SEQ,TITLE,CONTENT
989973,20,Unit Name,Lisbon by Eco Tuk Tuk
989973,80,Intro,Today you&#8217;ll hop into an environmentally friendly tuk-tuk for a tour around the City of Seven Hills. Not only are the tuk-tuks 100 per cent electric they&#8217;re also small enough to zip around the city&#8217;s tree-lined avenues and narrow backstreets. Sights along the way include the gothic-style Jer&#243;nimos Monastery the chess piece-like Bel&#233;m Tower and the S&#227;o Jorge Castle that overlooks the city from its hilltop perch. In the Chiado area you&#8217;ll come across dinky boutiques and old-world caf&#233;s plus there&#8217;ll be a chance to taste bica the Portuguese answer to espresso. The district of Alfama the oldest in Lisbon is on the agenda too. You&#8217;ll trundle through cobblestone streets past its string of bars playing traditional Portuguese music called fado.
989973,100,Excursion duration,2hrs
989973,118,Maximum Participation,12
989974,20,Unit Name,Lisbon by Segway
989974,80,Intro,Save the leg-work and explore Lisbon on two wheels instead. You&#8217;ll get on a Segway for the day &#8211; the technologically advanced and extremely fun gadgets that are gaining popularity across the world. They let you get off Lisbon&#8217;s beaten track so you&#8217;ll get to know a lesser-seen part of the city. The tour takes you around Alfama the oldest district of Lisbon which is made up of terracotta-roofed houses and labyrinthine cobbled streets. Along the way you&#8217;ll catch glimpses of the hilltop S&#227;o Jorge Castle that overlooks the city and you&#8217;ll race alongside pocket-sized bright yellow trams. This part of Lisbon beats to the rhythm of fado a traditional Portuguese style of music. You&#8217;ll hear it playing as you zip past cosy bars and restaurants.
989974,100,Excursion duration,2.5hrs
989974,118,Maximum Participation,5
981837,20,Unit Name,Discovery Walks - Lisbon
981837,80,Intro,The best way of getting to grips with a city is on foot especially when you&#8217;ve got a clued-up tour guide to give you the inside scoop on all the top attractions. That said it can be a bit frustrating having to stick to someone else&#8217;s schedule. The solution? Discovery Walks. On these tours you&#8217;ll be kitted out with your very own audio device like an iPod and a special customised map. Then all you have to do is press play and set off at your own pace &#8211; follow the suggested route or come up with your own. As you walk around the city the audio guide will tell you a bit about the sights you pass. The best bit is you can pause at any time and skip the bits you don&#8217;t want to see. It means you&#8217;ve got complete flexibility to do things the way that best suits you.
981837,85,Intro - ticket booklets,The best way of getting to grips with a city is on foot especially when you&#8217;ve got a clued-up tour guide to give you the inside scoop on all the top attractions. That said it can be a bit frustrating having to stick to someone else&#8217;s schedule. The solution? Discovery Walks. On these tours you&#8217;ll be kitted out with your very own audio device like an iPod and a special customised map. Then all you have to do is press play and set off at your own pace &#8211; follow the suggested route or come up with your own. As you walk around the city the audio guide will tell you a bit about the sights you pass. The best bit is you can pause at any time and skip the bits you don&#8217;t want to see. It means you&#8217;ve got complete flexibility to do things the way that best suits you.
981837,100,Excursion duration,2-6hrs
981837,118,Maximum Participation,5
973939,20,Unit Name,Lisbon Hop-On Hop-Off
973939,80,Intro,Take the legwork out of exploring Lisbon with this hop-on hop-off tour. There&#8217;s no hard schedule to stick to &#8211; you take the reins on this trip. You can jump on and off the bus at your leisure and there are over 40 stops to choose from. There are a couple of routes around the city to pick from so no stone is left unturned. Start on the blue line and you&#8217;ll get to see the streets of Lisbon in full force. Stops can be made in the time-stamped district of Principe Real the upward-sloping streets of Bairro Alto and the trendy neighbourhood of Chiado. Switch to the red line meanwhile and there&#8217;s a sightseeing selection that includes the Medieval Belem Tower Jeronimos Monastery and leafy parks like Parque Eduardo VII.
973939,100,Excursion duration,Full Day
973939,118,Maximum Participation,50
974597,20,Unit Name,Lisbon by land and water
974597,80,Intro,Struggling to decide whether to tour the city by boat or by bus? With this excursion you don&#8217;t have to. You can put your feet up as you explore by both land and water in an amphibious vehicle accompanied by guides that know Lisbon like the back of their hand. As the bus glides through the streets and cruises across the water you&#8217;ll get to see a lot of what the city has to offer. You&#8217;ll pass through Lisbon&#8217;s historic centre taking in highlights including Rossio Square and Avenida de Liberdade &#8211; the city&#8217;s garden-lined central artery. Then it&#8217;s on to Belem where you can tick off sights like the Medieval Tower and the Jer&#243;nimos Monastery. You&#8217;ll also see where the ships departed for the Portuguese discoveries overseas back in the 15th and 16th centuries. During the drive you can have a taste of tradition in the form of a pastel de nata. These egg custard tarts have been baked for hundreds of years and are a local favourite.
974597,100,Excursion duration,2.5hrs
974597,118,Maximum Participation,15
974598,20,Unit Name,Lisbon by tram and coach
974598,80,Intro,Lisbon has two sides to it just like this tour. You&#8217;ll get to explore both the modern and traditional parts of Portugal&#8217;s capital today. It all kicks off with a coach ride to Estrela where you&#8217;ll board one of the city&#8217;s famous trams. En route you&#8217;ll make a few stops to cover off some of Lisbon&#8217;s best sights &#8211; including the towering Discoveries Monument the vast Jer&#243;nimos Monastery and the picturesque Tower of Belem. Continue on for another photo opportunity at the biggest park in the city &#8211; Alto de Parque which was named to commemorate King Edward VII of England&#8217;s visit in 1903. Then you can sit back and relax for an hour as the tram trundles over Lisbon&#8217;s seven hills. It&#8217;ll also weave through the time-stamped area of Alfama which overlooks the River Tejo. Sip a glass of wine and nibble on a pastel de nata &#8211; AKA a Portuguese custard tart &#8211; while you take in the views. After the tram ride a coach will give you a panoramic tour of the city centre before taking you back to the port.
974598,100,Excursion duration,2hrs
974598,118,Maximum Participation,5
994369,20,Unit Name,Unusual Rome
994369,80,Intro,Rome&#8217;s lesser-seen sights stand up to be counted on this trip. The day starts with a visit to the Church of Santa Maria della Concezione in Via Veneto. The interior design of the crypt here has to be seen to be believed. Between 1500 and 1870 the underground chapels were decorated with the bones of 4000 friars. From here you&#8217;ll head to Tiber Island one of 2 islands that lily-pad the Tiber River. The Church of San Batolomeo here has its own bone collection which features skeletons from people who drowned in the river during the centuries. Next up is the church of Santa Maria in Cosmedin is home to the Mouth of Truth which is essentially an ancient lie-detector test. If you tell a lie while your hand is inside this statue legend says it will be bitten off. Pressing on you&#8217;ll discover Aventine Hill. The pause button has been pushed on this part of the city and it&#8217;s known as Rome&#8217;s most peaceful place. There&#8217;ll be one final stop at a pretty Maltese-themed piazza before you head back to the centre of the city for some free time.
